chapter	sentence	token id 	token	gold	prediction
wisteria01	55	0	But	O	O
wisteria01	55	1	I	O	O
wisteria01	55	2	have	O	O
wisteria01	55	3	been	O	O
wisteria01	55	4	running	O	O
wisteria01	55	5	round	O	O
wisteria01	55	6	making	O	O
wisteria01	55	7	inquiries	O	O
wisteria01	55	8	before	O	O
wisteria01	55	9	I	O	O
wisteria01	55	10	came	O	O
wisteria01	55	11	to	O	O
wisteria01	55	12	you	O	O
wisteria01	55	13	.	O	O
wisteria01	56	0	I	O	O
wisteria01	56	1	went	O	O
wisteria01	56	2	to	O	O
wisteria01	56	3	the	O	O
wisteria01	56	4	house	O	O
wisteria01	56	5	agents	O	O
wisteria01	56	6	","	O	O
wisteria01	56	7	you	O	O
wisteria01	56	8	know	O	O
wisteria01	56	9	","	O	O
wisteria01	56	10	and	O	O
wisteria01	56	11	they	O	O
wisteria01	56	12	said	O	O
wisteria01	56	13	that	O	O
wisteria01	56	14	Mr.	O	O
wisteria01	56	15	Garcia	O	O
wisteria01	56	16	's	O	O
wisteria01	56	17	rent	O	O
wisteria01	56	18	was	O	O
wisteria01	56	19	paid	O	O
wisteria01	56	20	up	O	O
wisteria01	56	21	all	O	O
wisteria01	56	22	right	O	O
wisteria01	56	23	and	O	O
wisteria01	56	24	that	O	O
wisteria01	56	25	everything	O	O
wisteria01	56	26	was	O	O
wisteria01	56	27	in	O	O
wisteria01	56	28	order	O	O
wisteria01	56	29	at	O	O
wisteria01	56	30	Wisteria	O	O
wisteria01	56	31	Lodge	O	O
wisteria01	56	32	.	O	O
wisteria01	56	33	''	O	O
wisteria01	57	0	``	O	O
wisteria01	57	1	Come	O	O
wisteria01	57	2	","	O	O
wisteria01	57	3	come	O	O
wisteria01	57	4	","	O	O
wisteria01	57	5	sir	O	O
wisteria01	57	6	","	O	O
wisteria01	57	7	''	O	O
wisteria01	57	8	said	O	O
wisteria01	57	9	Holmes	O	O
wisteria01	57	10	","	O	O
wisteria01	57	11	laughing	O	O
wisteria01	57	12	.	O	O
wisteria01	58	0	``	O	O
wisteria01	58	1	You	O	O
wisteria01	58	2	are	O	O
wisteria01	58	3	like	O	O
wisteria01	58	4	my	O	O
wisteria01	58	5	friend	O	O
wisteria01	58	6	","	O	O
wisteria01	58	7	Dr.	O	O
wisteria01	58	8	Watson	O	O
wisteria01	58	9	","	O	O
wisteria01	58	10	who	O	O
wisteria01	58	11	has	O	O
wisteria01	58	12	a	O	O
wisteria01	58	13	bad	O	O
wisteria01	58	14	habit	O	O
wisteria01	58	15	of	O	O
wisteria01	58	16	telling	O	O
wisteria01	58	17	his	O	O
wisteria01	58	18	stories	O	O
wisteria01	58	19	wrong	O	O
wisteria01	58	20	end	O	O
wisteria01	58	21	foremost	O	O
wisteria01	58	22	.	O	O
wisteria01	59	0	Please	O	O
wisteria01	59	1	arrange	O	O
wisteria01	59	2	your	O	O
wisteria01	59	3	thoughts	O	O
wisteria01	59	4	and	O	O
wisteria01	59	5	let	O	O
wisteria01	59	6	me	O	O
wisteria01	59	7	know	O	O
wisteria01	59	8	","	O	O
wisteria01	59	9	in	O	O
wisteria01	59	10	their	O	O
wisteria01	59	11	due	O	O
wisteria01	59	12	sequence	O	O
wisteria01	59	13	","	O	O
wisteria01	59	14	exactly	O	O
wisteria01	59	15	what	O	O
wisteria01	59	16	those	O	O
wisteria01	59	17	events	O	O
wisteria01	59	18	are	O	O
wisteria01	59	19	which	O	O
wisteria01	59	20	have	O	O
wisteria01	59	21	sent	O	O
wisteria01	59	22	you	O	O
wisteria01	59	23	out	O	O
wisteria01	59	24	unbrushed	B-NEG	O
wisteria01	59	25	and	O	O
wisteria01	59	26	unkempt	B-NEG	O
wisteria01	59	27	","	O	O
wisteria01	59	28	with	O	O
wisteria01	59	29	dress	O	O
wisteria01	59	30	boots	O	O
wisteria01	59	31	and	O	O
wisteria01	59	32	waistcoat	O	O
wisteria01	59	33	buttoned	O	O
wisteria01	59	34	awry	O	O
wisteria01	59	35	","	O	O
wisteria01	59	36	in	O	O
wisteria01	59	37	search	O	O
wisteria01	59	38	of	O	O
wisteria01	59	39	advice	O	O
wisteria01	59	40	and	O	O
wisteria01	59	41	assistance	O	O
wisteria01	59	42	.	O	O
wisteria01	59	43	''	O	O
wisteria01	60	0	Our	O	O
wisteria01	60	1	client	O	O
wisteria01	60	2	looked	O	O
wisteria01	60	3	down	O	O
wisteria01	60	4	with	O	O
wisteria01	60	5	a	O	O
wisteria01	60	6	rueful	O	O
wisteria01	60	7	face	O	O
wisteria01	60	8	at	O	O
wisteria01	60	9	his	O	O
wisteria01	60	10	own	O	O
wisteria01	60	11	unconventional	B-NEG	O
wisteria01	60	12	appearance	O	O
wisteria01	60	13	.	O	O
wisteria01	61	0	``	O	O
wisteria01	61	1	I	O	O
wisteria01	61	2	'm	O	O
wisteria01	61	3	sure	O	O
wisteria01	61	4	it	O	O
wisteria01	61	5	must	O	O
wisteria01	61	6	look	O	O
wisteria01	61	7	very	O	O
wisteria01	61	8	bad	O	O
wisteria01	61	9	","	O	O
wisteria01	61	10	Mr.	O	O
wisteria01	61	11	Holmes	O	O
wisteria01	61	12	","	O	O
wisteria01	61	13	and	O	O
wisteria01	61	14	I	O	O
wisteria01	61	15	am	O	O
wisteria01	61	16	not	B-NEG	B-NEG
wisteria01	61	17	aware	O	O
wisteria01	61	18	that	O	O
wisteria01	61	19	in	O	O
wisteria01	61	20	my	O	O
wisteria01	61	21	whole	O	O
wisteria01	61	22	life	O	O
wisteria01	61	23	such	O	O
wisteria01	61	24	a	O	O
wisteria01	61	25	thing	O	O
wisteria01	61	26	has	O	O
wisteria01	61	27	ever	O	O
wisteria01	61	28	happened	O	O
wisteria01	61	29	before	O	O
wisteria01	61	30	.	O	O
wisteria01	62	0	But	O	O
wisteria01	62	1	I	O	O
wisteria01	62	2	will	O	O
wisteria01	62	3	tell	O	O
wisteria01	62	4	you	O	O
wisteria01	62	5	the	O	O
wisteria01	62	6	whole	O	O
wisteria01	62	7	queer	O	O
wisteria01	62	8	business	O	O
wisteria01	62	9	","	O	O
wisteria01	62	10	and	O	O
wisteria01	62	11	when	O	O
wisteria01	62	12	I	O	O
wisteria01	62	13	have	O	O
wisteria01	62	14	done	O	O
wisteria01	62	15	so	O	O
wisteria01	62	16	you	O	O
wisteria01	62	17	will	O	O
wisteria01	62	18	admit	O	O
wisteria01	62	19	","	O	O
wisteria01	62	20	I	O	O
wisteria01	62	21	am	O	O
wisteria01	62	22	sure	O	O
wisteria01	62	23	","	O	O
wisteria01	62	24	that	O	O
wisteria01	62	25	there	O	O
wisteria01	62	26	has	O	O
wisteria01	62	27	been	O	O
wisteria01	62	28	enough	O	O
wisteria01	62	29	to	O	O
wisteria01	62	30	excuse	O	O
wisteria01	62	31	me	O	O
wisteria01	62	32	.	O	O
wisteria01	62	33	''	O	O
wisteria01	63	0	But	O	O
wisteria01	63	1	his	O	O
wisteria01	63	2	narrative	O	O
wisteria01	63	3	was	O	O
wisteria01	63	4	nipped	O	O
wisteria01	63	5	in	O	O
wisteria01	63	6	the	O	O
wisteria01	63	7	bud	O	O
wisteria01	63	8	.	O	O
wisteria01	64	0	There	O	O
wisteria01	64	1	was	O	O
wisteria01	64	2	a	O	O
wisteria01	64	3	bustle	O	O
wisteria01	64	4	outside	O	O
wisteria01	64	5	","	O	O
wisteria01	64	6	and	O	O
wisteria01	64	7	Mrs.	O	O
wisteria01	64	8	Hudson	O	O
wisteria01	64	9	opened	O	O
wisteria01	64	10	the	O	O
wisteria01	64	11	door	O	O
wisteria01	64	12	to	O	O
wisteria01	64	13	usher	O	O
wisteria01	64	14	in	O	O
wisteria01	64	15	two	O	O
wisteria01	64	16	robust	O	O
wisteria01	64	17	and	O	O
wisteria01	64	18	official-looking	O	O
wisteria01	64	19	individuals	O	O
wisteria01	64	20	","	O	O
wisteria01	64	21	one	O	O
wisteria01	64	22	of	O	O
wisteria01	64	23	whom	O	O
wisteria01	64	24	was	O	O
wisteria01	64	25	well	O	O
wisteria01	64	26	known	O	O
wisteria01	64	27	to	O	O
wisteria01	64	28	us	O	O
wisteria01	64	29	as	O	O
wisteria01	64	30	Inspector	O	O
wisteria01	64	31	Gregson	O	O
wisteria01	64	32	of	O	O
wisteria01	64	33	Scotland	O	O
wisteria01	64	34	Yard	O	O
wisteria01	64	35	","	O	O
wisteria01	64	36	an	O	O
wisteria01	64	37	energetic	O	O
wisteria01	64	38	","	O	O
wisteria01	64	39	gallant	O	O
wisteria01	64	40	","	O	O
wisteria01	64	41	and	O	O
wisteria01	64	42	","	O	O
wisteria01	64	43	within	O	O
wisteria01	64	44	his	O	O
wisteria01	64	45	limitations	O	O
wisteria01	64	46	","	O	O
wisteria01	64	47	a	O	O
wisteria01	64	48	capable	O	O
wisteria01	64	49	officer	O	O
wisteria01	64	50	.	O	O
wisteria01	65	0	He	O	O
wisteria01	65	1	shook	O	O
wisteria01	65	2	hands	O	O
wisteria01	65	3	with	O	O
wisteria01	65	4	Holmes	O	O
wisteria01	65	5	and	O	O
wisteria01	65	6	introduced	O	O
wisteria01	65	7	his	O	O
wisteria01	65	8	comrade	O	O
wisteria01	65	9	as	O	O
wisteria01	65	10	Inspector	O	O
wisteria01	65	11	Baynes	O	O
wisteria01	65	12	","	O	O
wisteria01	65	13	of	O	O
wisteria01	65	14	the	O	O
wisteria01	65	15	Surrey	O	O
wisteria01	65	16	Constabulary	O	O
wisteria01	65	17	.	O	O
wisteria01	66	0	``	O	O
wisteria01	66	1	We	O	O
wisteria01	66	2	are	O	O
wisteria01	66	3	hunting	O	O
wisteria01	66	4	together	O	O
wisteria01	66	5	","	O	O
wisteria01	66	6	Mr.	O	O
wisteria01	66	7	Holmes	O	O
wisteria01	66	8	","	O	O
wisteria01	66	9	and	O	O
wisteria01	66	10	our	O	O
wisteria01	66	11	trail	O	O
wisteria01	66	12	lay	O	O
wisteria01	66	13	in	O	O
wisteria01	66	14	this	O	O
wisteria01	66	15	direction	O	O
wisteria01	66	16	.	O	O
wisteria01	66	17	''	O	O
wisteria01	67	0	He	O	O
wisteria01	67	1	turned	O	O
wisteria01	67	2	his	O	O
wisteria01	67	3	bulldog	O	O
wisteria01	67	4	eyes	O	O
wisteria01	67	5	upon	O	O
wisteria01	67	6	our	O	O
wisteria01	67	7	visitor	O	O
wisteria01	67	8	.	O	O
wisteria01	68	0	``	O	O
wisteria01	68	1	Are	O	O
wisteria01	68	2	you	O	O
wisteria01	68	3	Mr.	O	O
wisteria01	68	4	John	O	O
wisteria01	68	5	Scott	O	O
wisteria01	68	6	Eccles	O	O
wisteria01	68	7	","	O	O
wisteria01	68	8	of	O	O
wisteria01	68	9	Popham	O	O
wisteria01	68	10	House	O	O
wisteria01	68	11	","	O	O
wisteria01	68	12	Lee	O	O
wisteria01	68	13	?	O	O
wisteria01	68	14	''	O	O
wisteria01	69	0	``	O	O
wisteria01	69	1	I	O	O
wisteria01	69	2	am	O	O
wisteria01	69	3	.	O	O
wisteria01	69	4	''	O	O
wisteria01	70	0	``	O	O
wisteria01	70	1	We	O	O
wisteria01	70	2	have	O	O
wisteria01	70	3	been	O	O
wisteria01	70	4	following	O	O
wisteria01	70	5	you	O	O
wisteria01	70	6	about	O	O
wisteria01	70	7	all	O	O
wisteria01	70	8	the	O	O
wisteria01	70	9	morning	O	O
wisteria01	70	10	.	O	O
wisteria01	70	11	''	O	O
wisteria01	71	0	``	O	O
wisteria01	71	1	You	O	O
wisteria01	71	2	traced	O	O
wisteria01	71	3	him	O	O
wisteria01	71	4	through	O	O
wisteria01	71	5	the	O	O
wisteria01	71	6	telegram	O	O
wisteria01	71	7	","	O	O
wisteria01	71	8	no	O	B-NEG
wisteria01	71	9	doubt	O	O
wisteria01	71	10	","	O	O
wisteria01	71	11	''	O	O
wisteria01	71	12	said	O	O
wisteria01	71	13	Holmes	O	O
wisteria01	71	14	.	O	O
wisteria01	72	0	``	O	O
wisteria01	72	1	Exactly	O	O
wisteria01	72	2	","	O	O
wisteria01	72	3	Mr.	O	O
wisteria01	72	4	Holmes	O	O
wisteria01	72	5	.	O	O
wisteria01	73	0	We	O	O
wisteria01	73	1	picked	O	O
wisteria01	73	2	up	O	O
wisteria01	73	3	the	O	O
wisteria01	73	4	scent	O	O
wisteria01	73	5	at	O	O
wisteria01	73	6	Charing	O	O
wisteria01	73	7	Cross	O	O
wisteria01	73	8	Post-Office	O	O
wisteria01	73	9	and	O	O
wisteria01	73	10	came	O	O
wisteria01	73	11	on	O	O
wisteria01	73	12	here	O	O
wisteria01	73	13	.	O	O
wisteria01	73	14	''	O	O
wisteria01	74	0	``	O	O
wisteria01	74	1	But	O	O
wisteria01	74	2	why	O	O
wisteria01	74	3	do	O	O
wisteria01	74	4	you	O	O
wisteria01	74	5	follow	O	O
wisteria01	74	6	me	O	O
wisteria01	74	7	?	O	O
wisteria01	75	0	What	O	O
wisteria01	75	1	do	O	O
wisteria01	75	2	you	O	O
wisteria01	75	3	want	O	O
wisteria01	75	4	?	O	O
wisteria01	75	5	''	O	O
wisteria01	76	0	``	O	O
wisteria01	76	1	We	O	O
wisteria01	76	2	wish	O	O
wisteria01	76	3	a	O	O
wisteria01	76	4	statement	O	O
wisteria01	76	5	","	O	O
wisteria01	76	6	Mr.	O	O
wisteria01	76	7	Scott	O	O
wisteria01	76	8	Eccles	O	O
wisteria01	76	9	","	O	O
wisteria01	76	10	as	O	O
wisteria01	76	11	to	O	O
wisteria01	76	12	the	O	O
wisteria01	76	13	events	O	O
wisteria01	76	14	which	O	O
wisteria01	76	15	led	O	O
wisteria01	76	16	up	O	O
wisteria01	76	17	to	O	O
wisteria01	76	18	the	O	O
wisteria01	76	19	death	O	O
wisteria01	76	20	last	O	O
wisteria01	76	21	night	O	O
wisteria01	76	22	of	O	O
wisteria01	76	23	Mr.	O	O
wisteria01	76	24	Aloysius	O	O
wisteria01	76	25	Garcia	O	O
wisteria01	76	26	","	O	O
wisteria01	76	27	of	O	O
wisteria01	76	28	Wisteria	O	O
wisteria01	76	29	Lodge	O	O
wisteria01	76	30	","	O	O
wisteria01	76	31	near	O	O
wisteria01	76	32	Esher	O	O
wisteria01	76	33	.	O	O
wisteria01	76	34	''	O	O
wisteria01	77	0	Our	O	O
wisteria01	77	1	client	O	O
wisteria01	77	2	had	O	O
wisteria01	77	3	sat	O	O
wisteria01	77	4	up	O	O
wisteria01	77	5	with	O	O
wisteria01	77	6	staring	O	O
wisteria01	77	7	eyes	O	O
wisteria01	77	8	and	O	O
wisteria01	77	9	every	O	O
wisteria01	77	10	tinge	O	O
wisteria01	77	11	of	O	O
wisteria01	77	12	colour	O	O
wisteria01	77	13	struck	O	O
wisteria01	77	14	from	O	O
wisteria01	77	15	his	O	O
wisteria01	77	16	astonished	O	O
wisteria01	77	17	face	O	O
wisteria01	77	18	.	O	O
wisteria01	78	0	``	O	O
wisteria01	78	1	Dead	O	O
wisteria01	78	2	?	O	O
wisteria01	79	0	Did	O	O
wisteria01	79	1	you	O	O
wisteria01	79	2	say	O	O
wisteria01	79	3	he	O	O
wisteria01	79	4	was	O	O
wisteria01	79	5	dead	O	O
wisteria01	79	6	?	O	O
wisteria01	79	7	''	O	O
wisteria01	80	0	``	O	O
wisteria01	80	1	Yes	O	O
wisteria01	80	2	","	O	O
wisteria01	80	3	sir	O	O
wisteria01	80	4	","	O	O
wisteria01	80	5	he	O	O
wisteria01	80	6	is	O	O
wisteria01	80	7	dead	O	O
wisteria01	80	8	.	O	O
wisteria01	80	9	''	O	O
wisteria01	81	0	``	O	O
wisteria01	81	1	But	O	O
wisteria01	81	2	how	O	O
wisteria01	81	3	?	O	O
wisteria01	82	0	An	O	O
wisteria01	82	1	accident	O	O
wisteria01	82	2	?	O	O
wisteria01	82	3	''	O	O
wisteria01	83	0	``	O	O
wisteria01	83	1	Murder	O	O
wisteria01	83	2	","	O	O
wisteria01	83	3	if	O	O
wisteria01	83	4	ever	O	O
wisteria01	83	5	there	O	O
wisteria01	83	6	was	O	O
wisteria01	83	7	one	O	O
wisteria01	83	8	upon	O	O
wisteria01	83	9	earth	O	O
wisteria01	83	10	.	O	O
wisteria01	83	11	''	O	O
wisteria01	84	0	``	O	O
wisteria01	84	1	Good	O	O
wisteria01	84	2	God	O	O
wisteria01	84	3	!	O	O
wisteria01	85	0	This	O	O
wisteria01	85	1	is	O	O
wisteria01	85	2	awful	O	O
wisteria01	85	3	!	O	O
wisteria01	86	0	You	O	O
wisteria01	86	1	do	O	O
wisteria01	86	2	n't	B-NEG	B-NEG
wisteria01	86	3	mean	O	O
wisteria01	86	4	--	O	O
wisteria01	86	5	you	O	O
wisteria01	86	6	do	O	O
wisteria01	86	7	n't	B-NEG	B-NEG
wisteria01	86	8	mean	O	O
wisteria01	86	9	that	O	O
wisteria01	86	10	I	O	O
wisteria01	86	11	am	O	O
wisteria01	86	12	suspected	O	O
wisteria01	86	13	?	O	O
wisteria01	86	14	''	O	O
wisteria01	87	0	``	O	O
wisteria01	87	1	A	O	O
wisteria01	87	2	letter	O	O
wisteria01	87	3	of	O	O
wisteria01	87	4	yours	O	O
wisteria01	87	5	was	O	O
wisteria01	87	6	found	O	O
wisteria01	87	7	in	O	O
wisteria01	87	8	the	O	O
wisteria01	87	9	dead	O	O
wisteria01	87	10	man	O	O
wisteria01	87	11	's	O	O
wisteria01	87	12	pocket	O	O
wisteria01	87	13	","	O	O
wisteria01	87	14	and	O	O
wisteria01	87	15	we	O	O
wisteria01	87	16	know	O	O
wisteria01	87	17	by	O	O
wisteria01	87	18	it	O	O
wisteria01	87	19	that	O	O
wisteria01	87	20	you	O	O
wisteria01	87	21	had	O	O
wisteria01	87	22	planned	O	O
wisteria01	87	23	to	O	O
wisteria01	87	24	pass	O	O
wisteria01	87	25	last	O	O
wisteria01	87	26	night	O	O
wisteria01	87	27	at	O	O
wisteria01	87	28	his	O	O
wisteria01	87	29	house	O	O
wisteria01	87	30	.	O	O
wisteria01	87	31	''	O	O
wisteria01	88	0	``	O	O
wisteria01	88	1	So	O	O
wisteria01	88	2	I	O	O
wisteria01	88	3	did	O	O
wisteria01	88	4	.	O	O
wisteria01	88	5	''	O	O
wisteria01	89	0	``	O	O
wisteria01	89	1	Oh	O	O
wisteria01	89	2	","	O	O
wisteria01	89	3	you	O	O
wisteria01	89	4	did	O	O
wisteria01	89	5	","	O	O
wisteria01	89	6	did	O	O
wisteria01	89	7	you	O	O
wisteria01	89	8	?	O	O
wisteria01	89	9	''	O	O
wisteria01	90	0	Out	O	O
wisteria01	90	1	came	O	O
wisteria01	90	2	the	O	O
wisteria01	90	3	official	O	O
wisteria01	90	4	notebook	O	O
wisteria01	90	5	.	O	O
wisteria01	91	0	``	O	O
wisteria01	91	1	Wait	O	O
wisteria01	91	2	a	O	O
wisteria01	91	3	bit	O	O
wisteria01	91	4	","	O	O
wisteria01	91	5	Gregson	O	O
wisteria01	91	6	","	O	O
wisteria01	91	7	''	O	O
wisteria01	91	8	said	O	O
wisteria01	91	9	Sherlock	O	O
wisteria01	91	10	Holmes	O	O
wisteria01	91	11	.	O	O
wisteria01	92	0	``	O	O
wisteria01	92	1	All	O	O
wisteria01	92	2	you	O	O
wisteria01	92	3	desire	O	O
wisteria01	92	4	is	O	O
wisteria01	92	5	a	O	O
wisteria01	92	6	plain	O	O
wisteria01	92	7	statement	O	O
wisteria01	92	8	","	O	O
wisteria01	92	9	is	O	O
wisteria01	92	10	it	O	O
wisteria01	92	11	not	O	B-NEG
wisteria01	92	12	?	O	O
wisteria01	92	13	''	O	O
wisteria01	93	0	``	O	O
wisteria01	93	1	And	O	O
wisteria01	93	2	it	O	O
wisteria01	93	3	is	O	O
wisteria01	93	4	my	O	O
wisteria01	93	5	duty	O	O
wisteria01	93	6	to	O	O
wisteria01	93	7	warn	O	O
wisteria01	93	8	Mr.	O	O
wisteria01	93	9	Scott	O	O
wisteria01	93	10	Eccles	O	O
wisteria01	93	11	that	O	O
wisteria01	93	12	it	O	O
wisteria01	93	13	may	O	O
wisteria01	93	14	be	O	O
wisteria01	93	15	used	O	O
wisteria01	93	16	against	O	O
wisteria01	93	17	him	O	O
wisteria01	93	18	.	O	O
wisteria01	93	19	''	O	O
wisteria01	94	0	``	O	O
wisteria01	94	1	Mr.	O	O
wisteria01	94	2	Eccles	O	O
wisteria01	94	3	was	O	O
wisteria01	94	4	going	O	O
wisteria01	94	5	to	O	O
wisteria01	94	6	tell	O	O
wisteria01	94	7	us	O	O
wisteria01	94	8	about	O	O
wisteria01	94	9	it	O	O
wisteria01	94	10	when	O	O
wisteria01	94	11	you	O	O
wisteria01	94	12	entered	O	O
wisteria01	94	13	the	O	O
wisteria01	94	14	room	O	O
wisteria01	94	15	.	O	O
wisteria01	95	0	I	O	O
wisteria01	95	1	think	O	O
wisteria01	95	2	","	O	O
wisteria01	95	3	Watson	O	O
wisteria01	95	4	","	O	O
wisteria01	95	5	a	O	O
wisteria01	95	6	brandy	O	O
wisteria01	95	7	and	O	O
wisteria01	95	8	soda	O	O
wisteria01	95	9	would	O	O
wisteria01	95	10	do	O	O
wisteria01	95	11	him	O	O
wisteria01	95	12	no	B-NEG	B-NEG
wisteria01	95	13	harm	O	O
wisteria01	95	14	.	O	O
wisteria01	96	0	Now	O	O
wisteria01	96	1	","	O	O
wisteria01	96	2	sir	O	O
wisteria01	96	3	","	O	O
wisteria01	96	4	I	O	O
wisteria01	96	5	suggest	O	O
wisteria01	96	6	that	O	O
wisteria01	96	7	you	O	O
wisteria01	96	8	take	O	O
wisteria01	96	9	no	B-NEG	B-NEG
wisteria01	96	10	notice	O	O
wisteria01	96	11	of	O	O
wisteria01	96	12	this	O	O
wisteria01	96	13	addition	O	O
wisteria01	96	14	to	O	O
wisteria01	96	15	your	O	O
wisteria01	96	16	audience	O	O
wisteria01	96	17	","	O	O
wisteria01	96	18	and	O	O
wisteria01	96	19	that	O	O
wisteria01	96	20	you	O	O
wisteria01	96	21	proceed	O	O
wisteria01	96	22	with	O	O
wisteria01	96	23	your	O	O
wisteria01	96	24	narrative	O	O
wisteria01	96	25	exactly	O	O
wisteria01	96	26	as	O	O
wisteria01	96	27	you	O	O
wisteria01	96	28	would	O	O
wisteria01	96	29	have	O	O
wisteria01	96	30	done	O	O
wisteria01	96	31	had	O	O
wisteria01	96	32	you	O	O
wisteria01	96	33	never	B-NEG	B-NEG
wisteria01	96	34	been	O	O
wisteria01	96	35	interrupted	O	O
wisteria01	96	36	.	O	O
wisteria01	96	37	''	O	O
wisteria01	97	0	Our	O	O
wisteria01	97	1	visitor	O	O
wisteria01	97	2	had	O	O
wisteria01	97	3	gulped	O	O
wisteria01	97	4	off	O	O
wisteria01	97	5	the	O	O
wisteria01	97	6	brandy	O	O
wisteria01	97	7	and	O	O
wisteria01	97	8	the	O	O
wisteria01	97	9	colour	O	O
wisteria01	97	10	had	O	O
wisteria01	97	11	returned	O	O
wisteria01	97	12	to	O	O
wisteria01	97	13	his	O	O
wisteria01	97	14	face	O	O
wisteria01	97	15	.	O	O
wisteria01	98	0	With	O	O
wisteria01	98	1	a	O	O
wisteria01	98	2	dubious	O	O
wisteria01	98	3	glance	O	O
wisteria01	98	4	at	O	O
wisteria01	98	5	the	O	O
wisteria01	98	6	inspector	O	O
wisteria01	98	7	's	O	O
wisteria01	98	8	notebook	O	O
wisteria01	98	9	","	O	O
wisteria01	98	10	he	O	O
wisteria01	98	11	plunged	O	O
wisteria01	98	12	at	O	O
wisteria01	98	13	once	O	O
wisteria01	98	14	into	O	O
wisteria01	98	15	his	O	O
wisteria01	98	16	extraordinary	O	O
wisteria01	98	17	statement	O	O
wisteria01	98	18	.	O	O
wisteria01	99	0	``	O	O
wisteria01	99	1	I	O	O
wisteria01	99	2	am	O	O
wisteria01	99	3	a	O	O
wisteria01	99	4	bachelor	O	O
wisteria01	99	5	","	O	O
wisteria01	99	6	''	O	O
wisteria01	99	7	said	O	O
wisteria01	99	8	he	O	O
wisteria01	99	9	","	O	O
wisteria01	99	10	``	O	O
wisteria01	99	11	and	O	O
wisteria01	99	12	being	O	O
wisteria01	99	13	of	O	O
wisteria01	99	14	a	O	O
wisteria01	99	15	sociable	O	O
wisteria01	99	16	turn	O	O
wisteria01	99	17	I	O	O
wisteria01	99	18	cultivate	O	O
wisteria01	99	19	a	O	O
wisteria01	99	20	large	O	O
wisteria01	99	21	number	O	O
wisteria01	99	22	of	O	O
wisteria01	99	23	friends	O	O
wisteria01	99	24	.	O	O
wisteria01	100	0	Among	O	O
wisteria01	100	1	these	O	O
wisteria01	100	2	are	O	O
wisteria01	100	3	the	O	O
wisteria01	100	4	family	O	O
wisteria01	100	5	of	O	O
wisteria01	100	6	a	O	O
wisteria01	100	7	retired	O	O
wisteria01	100	8	brewer	O	O
wisteria01	100	9	called	O	O
wisteria01	100	10	Melville	O	O
wisteria01	100	11	","	O	O
wisteria01	100	12	living	O	O
wisteria01	100	13	at	O	O
wisteria01	100	14	Abermarle	O	O
wisteria01	100	15	Mansion	O	O
wisteria01	100	16	","	O	O
wisteria01	100	17	Kensington	O	O
wisteria01	100	18	.	O	O
wisteria01	101	0	It	O	O
wisteria01	101	1	was	O	O
wisteria01	101	2	at	O	O
wisteria01	101	3	his	O	O
wisteria01	101	4	table	O	O
wisteria01	101	5	that	O	O
wisteria01	101	6	I	O	O
wisteria01	101	7	met	O	O
wisteria01	101	8	some	O	O
wisteria01	101	9	weeks	O	O
wisteria01	101	10	ago	O	O
wisteria01	101	11	a	O	O
wisteria01	101	12	young	O	O
wisteria01	101	13	fellow	O	O
wisteria01	101	14	named	O	O
wisteria01	101	15	Garcia	O	O
wisteria01	101	16	.	O	O
wisteria01	102	0	He	O	O
wisteria01	102	1	was	O	O
wisteria01	102	2	","	O	O
wisteria01	102	3	I	O	O
wisteria01	102	4	understood	O	O
wisteria01	102	5	","	O	O
wisteria01	102	6	of	O	O
wisteria01	102	7	Spanish	O	O
wisteria01	102	8	descent	O	O
wisteria01	102	9	and	O	O
wisteria01	102	10	connected	O	O
wisteria01	102	11	in	O	O
wisteria01	102	12	some	O	O
wisteria01	102	13	way	O	O
wisteria01	102	14	with	O	O
wisteria01	102	15	the	O	O
wisteria01	102	16	embassy	O	O
wisteria01	102	17	.	O	O
wisteria01	103	0	He	O	O
wisteria01	103	1	spoke	O	O
wisteria01	103	2	perfect	O	O
wisteria01	103	3	English	O	O
wisteria01	103	4	","	O	O
wisteria01	103	5	was	O	O
wisteria01	103	6	pleasing	O	O
wisteria01	103	7	in	O	O
wisteria01	103	8	his	O	O
wisteria01	103	9	manners	O	O
wisteria01	103	10	","	O	O
wisteria01	103	11	and	O	O
wisteria01	103	12	as	O	O
wisteria01	103	13	good-looking	O	O
wisteria01	103	14	a	O	O
wisteria01	103	15	man	O	O
wisteria01	103	16	as	O	O
wisteria01	103	17	ever	O	O
wisteria01	103	18	I	O	O
wisteria01	103	19	saw	O	O
wisteria01	103	20	in	O	O
wisteria01	103	21	my	O	O
wisteria01	103	22	life	O	O
wisteria01	103	23	.	O	O
wisteria01	104	0	``	O	O
wisteria01	104	1	In	O	O
wisteria01	104	2	some	O	O
wisteria01	104	3	way	O	O
wisteria01	104	4	we	O	O
wisteria01	104	5	struck	O	O
wisteria01	104	6	up	O	O
wisteria01	104	7	quite	O	O
wisteria01	104	8	a	O	O
wisteria01	104	9	friendship	O	O
wisteria01	104	10	","	O	O
wisteria01	104	11	this	O	O
wisteria01	104	12	young	O	O
wisteria01	104	13	fellow	O	O
wisteria01	104	14	and	O	O
wisteria01	104	15	I	O	O
wisteria01	104	16	.	O	O
wisteria01	105	0	He	O	O
wisteria01	105	1	seemed	O	O
wisteria01	105	2	to	O	O
wisteria01	105	3	take	O	O
wisteria01	105	4	a	O	O
